id,name,mean,asco,username,confirm,likes,rating,total_rate
2165,Junction,צומת,"Junc - (זבל) tion - (נשמע כמו שן) נהג המשאית נכנס לצומת ועשה תאונת דרכים קשה, אפילו הוא נפצע ושבר את השן שלו.",ארי ז.,1,0,0.0,0
2166,Heroic,הרואי,Hero - (גיבור) בכדי להיות גיבור אתה צריך לעשות מעשה הרואי.,ארי ז.,1,0,0.0,0
2167,Deserve,מגיע (לו),De(תחילית של שלילה).אל תסרב(serve) זה מגיע לו ,דוד.ב,1,0,0.0,0
2168,Square,כיכר,Times square(כיכר טיימס) הכיכר המפורסמת בניו יורק,דוד.ב,1,0,0.0,0
2169,Officiate,"לכהן,לערוך",יופי שאת(officiate) הולכת לכהן בלערוך את האירוע החשוב.,דוד.ב,1,0,0.0,0
2170,Corpse,"גוויה, גופה","קור=קר, קר בתוך חדר הגופות",נועה,1,0,0.0,0
2171,EAVESDROP,להאזין בסתר,איב יורד (DROP) למרתף הבית כדי להאזין בסתר לדיבורי הוריו,נועה,1,0,0.0,0
2172,Magnificent,מפואר,נשמע כמו מגניב(magni) מגניב כמה שהסנט(cent) הזה נראה מפואר ,יעל ,1,0,0.0,0
2173,Horizon,אופק,Hor- נשמע כמו אור Rizon נשמע כמו ראשון --&gt; מסתכלים אל האופק באור ראשון,דן,1,0,0.0,0
2174,Haunted,רדוף רוחות,Hunt- לצוד. נשמע כמו לצוד את Ted,דן,1,0,0.0,0
2175,Pressure,לחוץ,Press- לחץ Sure- בטוח -&gt; בטוח לחוץ,דן,1,0,0.0,0
2177,Particle,חלקיק,נשמע כמו חלק (part) קל (cl) שזה בעצם חלקיק,יעל ,1,0,0.0,0
2178,Consistent,עקבי,"נשמע כמו can, ומערכת, שיטה (system)- מזכיר &quot;המערכת יכולה להתקיים באופן *עקבי*&quot;",נטע,1,0,0.0,0
2179,Disobey,"להפר, לא לציית","Dis=מילת ניגוד + obey= לציית, לחלופין, נשמע כמו This obey, כלומר אם אתה לא מציית זה אוי ואבוי (אוביי)",נטע,1,0,0.0,0
2180,Foreign,"חוץ/ זר, נוכרי","נשמע כמו for+in, ההפך מבפנים זה חוץ, ואדם שהוא זר ונכרי הוא מחוץ לכלל",נטע,1,0,0.0,0
2181,Impress,להרשים,"מזכיר את המילה לחץ (pressure), אני (im) לחוץ כי אני רוצה להרשים",נטע,1,0,0.0,0
2182,Intruction,"הדרכה, הנחיה, הוראה",כפי שנאמר בשיר של דמי לובאטו - עקבו אחרי הintruction הפשוטה שלה כדי לרקוד כמוה.,נטע ,1,0,0.0,0
2183,Material,"חומר, חומרני",לפי השיר של מדונה שמעידה על עצמה שהיא Material girl (נערה חומרנית) ושאנחנו חיים בMaterial world (עולם חומרני),נטע,1,0,0.0,0
2184,Reserve,"עתודה, מילואים",נשמע כמו רזרבה,אנונימי,1,0,0.0,0
2185,Ridicule,ללעוג,"מזכיר את הלחש ridiculous בהארי פוטר, שהופך מושא לפחד למושא ללעג",אנונימי,1,0,0.0,0
2186,Unfortunately,לצערי,"Un-לא', for- עבור(ך), tuna- דג טונה -&gt; לצערי הטונה לא עבורך",דן,1,0,0.0,0
2187,Cadence,קצב,Dance - בריקוד יש קצב,אופיר,1,0,0.0,0
2188,Blunt,בוטה,מזכיר blue -כחול - הדרדס הכחול זעפני מדבר בשפה בוטה,Gal,1,0,0.0,0
2189,Allegedly ,לכאורה,(Legal - חוקי) השימוש בעלים לכאורה חוקי,Gal,1,0,0.0,0
2190,Disrupt,"להפריע, לשבש ","Dis תחילית של שלילה. Rupt כמו ראפ. אני מפריעה למישהו בראפ, משבשת לו את הראפ.",עופר,1,0,0.0,0
2191,Allegedly,"לכאורה, כביכול",כמו legend (אגדה) - אגדה זה משהו כביכול,אלעד,1,0,0.0,0
2192,Falter,"היסס, התנדנד, גמגם",בקפיצת בנג'י אני מהסס לפני הנפילה (fall),אלעד,1,0,0.0,0
2193,Frugal,חסכני,מי שרוצה לחסוך אוכל צפרדע (frog),אלעד,1,0,0.0,0
2194,Linger,להתמהמה להשתהות,"Do you have to, do you have to, do you have to let it linger? השיר",עילי אברס,1,0,0.0,0
2195,Conception,"תפיסה, קונספציה",ללמוד את המילה קונספציה בעברית יותר קל,אלעד,1,0,0.0,0
2196,Span,"השתרע, התפרש",מאלגברה לינארית span זו קבוצה פורשת,אלעד,1,0,0.0,0
2197,Tribe,שבט,Ribe -&gt; רבים -&gt; שבט,אלעד,1,0,0.0,0
2198,Vein,וריד,לפעמים האחות רוצה לעשות זריקה ו(v) אין(ein) וריד,Hedva natan,1,0,0.0,0
2199,Incite,להסית,בתוך(in) האתרי אינטרנט(Website) יכול להיות מידע רגיש שיגרום להסתת הציבור,Asaf,1,0,0.0,0
2200,Diverge,לסטות,Di זה ניגוד. וverge מזכיר Virgin אז הוא כבר לא בתול - סוטה.,Maayan,1,0,0.0,0
2201,Amid,בקרב,משהו &quot;עמיד&quot; זה דבר שנשאר חזק בקרב כל סכנה ,אנונימי,1,0,0.0,0
2202,Elect,לבחור,"אלקטורים, כמו בבחירות הארצות הברית",אריאל,1,0,0.0,0
2203,Previously,הקודם,בתחילת כל פרק בסדרה אומרים בפרקים הקודמים (&quot;previously in &quot;teen Wolfe,תום,1,0,0.0,0
2204,Posterity,הדורות הבאים," נשמע כמו שילוב של המילים אחרי (post) ו-מורשת (hertiage)= צריך שהדורות שאחרינו, יזכרו את המורשת",נטע:),1,0,0.0,0
2205,Assess,להעריך,שאני רואה הרבה תחתים. אני מעריך.,Malice,1,0,0.0,0
2207,Interrogate,חקר/ תחקור,"מתחיל בint כמו אינטיליגנט, חכמים עושים חקר ",מריאל ,1,0,0.0,0
2208,Audacity,"העזה, חוצפה",איך הוא שם כזה אודיו חזק... איך הוא מעז! חוצפן!,LegeVolt ,1,0,0.0,0
2209,Occupy,"להעסיק, לאכלס",אוקיי קיופיד (נשמע דומה) מעסיק אנשים ואז דואג לאכלס את העולם,אליה,1,0,0.0,0
2210,Primarily,בעיקר,"בפריימריז של הליכוד, נמצאים בעיקר (primarily) תומכי הימין.",אוראל כהן,1,0,0.0,0
2211,Permanently,קבוע,"בניגוד לכל אישה, לכל(per) גבר(men) אין מחזור קבוע(permanently)",אוראל כהן,1,0,0.0,0
2212,Owing to,הודות ל...,"Owing=(חייב), &quot;תודה לכל מי שתמך בי, אבל אני חייב(owing) להגיד ש owing to(הודות ל) ההורים שלי, כל זה קרה&quot;",אוראל כהן,1,0,0.0,0
2213,Contrary,בניגוד ל / הפוך מ,"נשמע כמו &quot;קונטרה&quot;, לתת תמיכה מהצד ההפוך",אוראל כהן,1,0,0.0,0
2214,Likewise,באותה דרך / כמו כן,Like (כמו) wise נשמע כמו waze - דרכים,אוראל כהן,1,0,0.0,0
2215,Initially,בהתחלה,Initially - נשמע כמו &quot;אנישלי&quot; - בהתחלה של החיים שלי אני של ההורים שלי אבל אחר כך אני שלי.,אוראל כהן,1,0,0.0,0
2216,Stronghold,מאחז,Strong + hold תחזיק חזק את המאחז!,אוראל כהן,1,0,0.0,0
2217,APTITUDE,"נטייה, כישרון , חריצות","מי שמפתח APPS , הוא בנאדם כשרוני.",L,1,0,0.0,0
2218,Put in,להכניס,פוטין (נשיא רוסיה) מכניס לאוייבים שלו,יוסי,1,0,0.0,0
2219,Relic,"שארית, שריד",אחרי לקים (Lec) חוזרים (Re) רק המקל נשאר/ שרד,נתנאל,1,0,0.0,0
2220,Nutrition,תזונה,Nitrates זה מזין(לדוגמא מים Nitrates זה מים מזינים)אז nutrition זה תזונה ,Nitzan dayyan,1,0,0.0,0
2221,Civil,אדיב,"נשמע כמו devil, שטן- השטן בכלל לא אדיב",שוהם,1,0,0.0,0
2222,Nuclear,גרעיני,נשק גרעיני הורס הכל ומשאיר אחריו אתהשטח נקי (clear) משורדים,עופר,1,0,0.0,0
2223,Evaluate,"להעריך, לאמוד",E(היא) valu(ערך) ate(את) - היא מעריכה את....,אוראל כהן,1,0,0.0,0
2224,Evade,התחמק,"החשודה אבדה ( נשמע כמו evada ) למשטרה, כלומר היא הצליחה להתחמק",הדר,1,0,0.0,0
2225,Unvail,"לחשוף, לגלות","Un זה לא וvail נשמע כמו וילון אז אין וילון, כלומר להוריד את הווילון ולחשוף.",רפי,1,0,0.0,0
2226,Gear,ציוד,הגיר הוא הציוד של המורה,Asaf safäjew,1,0,0.0,0
2227,Unearth,לחשוף,אן וארז רצו לחשוף מה יש מתחת לאדמה,Asaf safäjew,1,0,0.0,0
2228,Unveil,"לחשוף, לגלות","(Un) זה לא ו(veil) נשמע כמו וילון, כלומר לא וילוןן זה להוריד את הווילון וכך לחשוף ולגלות",רפי,1,0,0.0,0
2229,Allocate ,"להקצות, להקציב ","Allocate- דומה לCat, חתול. צריך להקצות עוד תקציב לחתולי הרחוב",גל,1,0,0.0,0
2230,Capital ,"הון, בירה ",הנשיא טראמפ ישב ב Capital. לנשיא טראמפ יש הון גדול מאוד. ,גל,1,0,0.0,0
2231,Subject ,"למסור, להעביר בעלות. ","Sub-ject, דומה לג׳קט, צריך להעביר את הג׳קט חזרה לחבר שלי. להחזיר לו את הבעלות על הג׳קט ",גל,1,0,0.0,0
2232,Isolate,לְבוּדֵד,Salt - מלח ; צריך *לבודד* את המלח מהשמרים כדי שהבצק יוכל לטפוח.,ידידיה,1,0,0.0,0
2233,Prosper,לשגשג,אם אתה בעד (pro) לשים בצד כסף ספייר (sper). אתה תרוויח כסף ותשגשג.,עדי,1,0,0.0,0
2234,Partial,חלקי,במילה שומעים (PART=חלק) ,תום יאיר,1,0,0.0,0
2235,Punctuate,הדגשה,אתן מכה חזקה וכך תהיה הדגשה לאגרוף שאכלת (the punc(h) you ate).,מתן,1,0,0.0,0
2236,Mosquito,יתוש,"המילה מזכירה יין מוסקטו שזה יין מתוק, ויתוש נמשכים למה שמתוק..",נטע(:,1,0,0.0,0
2237,Eminent,"בכיר, בולט","Eminent דומה לEminem הראפר, אמינם הוא אמן בולט ובכיר בסצנת הראפ העולמית. ",גל,1,0,0.0,0
2238,Mortal,קטלני,השילוב בין מור לטל הוא שילוב קטלני,עדן לוי,1,0,0.0,0
2239,Era,עידן,בעידן של היום בחורים שולחים לבחורות &quot;ערה?&quot;,עדן לוי,1,0,0.0,0
2240,Possess,"להיות בעלים של, להחזיק ב-","מי שמחזיק, בעלים של הרבה דברים, יכול לעשות פוזות על אחרים",עדן לוי ,1,0,0.0,0
2241,Provide,"לספק, לפרנס",אבא צריך לספק כסף כדי לפרנס את המשפחה,עדן לוי ,1,0,0.0,0
2242,Refuse,"לסרב, אשפה, זבל",אל תסרב להוריד את הזבל,עדן לוי ,1,0,0.0,0
2243,Draft,"גיוס, משיכה, רוח פרצים",בDRAFT בNBA כל השחקנים הטובים מגוייסים ומקבלים דירוג לפי המשיכה של השופטים לכישרונותיהם,נתנאל,1,0,0.0,0
2244,Tutor,"מורה פרטי, חונך, להדריך",מורה פרטי/חונך מדריך ללכת לטור (to tor),נטע:),1,0,0.0,0
2245,Retreat,"לסגת, נסיגה",צריך לסגת כדי לטפל (treat) בפצועים,דניאל,1,0,0.0,0
2246,Levity ,"קלות ראש, חוסר רצינות ","Lev, כשמתאהבים הופכים לקלי ראש ",Einavi,1,0,0.0,0
2247,Abstain,"להתנזר, להימנע ממשהו",Abs - ערך מוחלט - הופך שלילי לחיובי. ain - אין. הנזיר הופך את זה שאין לו דברים למשהו שמבחינתו הוא חיובי.,ידידיה,1,0,0.0,0
2248,Syndrome ,תסמונת ,בדרום סין מתפתחת תסמונת,אליה,1,0,0.0,0
2249,Disolate,"הרוס, שומם, נטוש",הגענו מאוחר מדי (LATE) להציל את המקום של הדיסקו ועכשיו הוא הרוס ונטוש,עידן,1,0,0.0,0
2250,Display,להציג,אני צריך להציג את המשחק הזה,עידן,1,0,0.0,0
2251,Ban,איסור,Ban זה גם לחמנייה - *אסור* לאכול יותר מידי לחמניות כי זה עלול להיות לא בריא. ,אנונמינית ,1,0,0.0,0
2252,Innocent,"חף מפשע,תמים","אין לו(no)אפילו סנט(cent), תעזבו אותו הוא חף מפשע!",בר,1,0,0.0,0
2253,Illustrator,מאייר,"אילו (illu) הייתי מאייר טוב, הייתי מצייר בקווים ישרים (strat נשמע כמו Straight).",עדי,1,0,0.0,0
2254,Indulgence,"סיפוק, התמכרות, פייסנות",In-dul-gence: אני מכורה לקניית בובות ג'ינס והקנייה מספקת אותי.,ימית,1,0,0.0,0
2255,Infitrate,להסתנן,אינפי (תחום במתמטיקה) זה הטריט שלי (הכיף שלי) אז אני מסתננת לשיעור הזה,אליה,1,0,0.0,0
2256,Announcement,הכרזה,החלק הראשון (anno) נשמע כמו אנו -&quot;אנו מכריזים בזאת על הקמת מדינת ישראל) פירוש המילה הוא הכרזה,תום יאיר ,1,0,0.0,0
2257,Descend,"התרדר ,ירד",Scend נשמע גם כמו second(שני) התרדר ממקום ראשון לשני,תום יאיר,1,0,0.0,0
2258,While,כל עוד,"וואי לי! כל עוד ההורים שלי חיוביים לקורונה, לא אוכל להיפגש עימם.",אילה,1,0,0.0,0
2259,As if,כאילו,"אם אין לי אסים, אני fake את זה, אעשה כאילו יש לי!",אילה,1,0,0.0,0
2260,Ordinarily,בדרך כלל,אני בדרך כלל חברהשל דינה(dina) או (or) ריילי (rily),אילה,1,0,0.0,0
2261,Permanently,קבוע,הממשלה היא לא דבר קבוע! אולי כדאי להקים כבר פרלמנט במקומה וזהו,אילה,1,0,0.0,0
2262,Regularly,באופן קבוע,אני אדם רגיל (regular) ויש לי את הדברים הרגילים שקורים לי כל יום,אילה,1,0,0.0,0
2263,Seldom,לעיתים רחוקות,"אני מוכר דברים בעיצוב מיוחד, (sell) דברים דומים (dom) נמכרים רק לעיתים רחוקות! ",אילה,1,0,0.0,0
2264,Consequently,כתוצאה מכך,קון ציקצק לי וכתוצאה מכך הואשם בהטרדה מינית,אילה,1,0,0.0,0
2265,Thus,"לכן, כך ש-","אתה צדיק, לכן אומרים עלייך שאתה דוס כך שיוצא ששמך הולך לפנייך",אילה,1,0,0.0,0
2266,For,מפני ש-,למה הייתי צריכה לחכות לך 4 (four) שעות? מכיוון שהלכתי לאיבוד...,אילה,1,0,0.0,0
2267,So,"אז, כך ש-, ולכן",אני רוצה להצטיין *so* אני משקיעה מאוד,אילה,1,0,0.0,0
2268,Besides,בכל מקרה,זה לא משנה באיזה צד (side) תבחר להיות (be) אנחנו נהיה איתך בכל מקרה,אילה,1,0,0.0,0
2269,Overall,"כולל, באופן כללי",בכולל באופן כללי לא שמים אוברולים,אילה,1,0,0.0,0
2270,Being that,מכיוון ש-,אני רוצה להיות (being) הדבר הזה (that) מכיוון שזה מגניב רצח,אילה,1,0,0.0,0
2271,Due to,"לאור, בגלל",הוא עושה (do) זאת בגללכם ולאור העובדה שאתם ביריונים,אילה,1,0,0.0,0
2272,Conversely,לעומת זאת,"הקונגרס היה לי ממש חשוב, לעומת זאת אתה בכלל לא מתעניין בזה!",אילה,1,0,0.0,0
2274,Adjacent to,ליד,אנחנו ממש ליד! תוסיף (add) לו סנט (cent) והוא יסיע אותך ליעד עצמו,אילה,1,0,0.0,0
2275,Alongside,"במקביל, לצד",במקבילית ישנם 2 קווים מקבילים ארוכים ולצידם 2 קצרים.,אילה,1,0,0.0,0
